Date,Close,RMSE
2025-10-03 21:38:51.039824,102604.55090827787,1000.0582421580243
2025-10-03 21:39:10.075899,104163.0400537611,384.98937777658216
2025-10-03 22:31:16.547686,104658.56971046688,385.0060979297837
2025-10-03 22:53:59.334323,104658.76927406923,384.98007389273835
